Symbol,Name,Sector,Price_EUR,Total_Score,Stewardship,Technical,FinBERT_Score,Reasoning,Signal,Horizon,Backtest_PnL,Backtest_Status,BT_WinRate,BT_Avg_PnL,BT_Trades,PE,RSI,Upside_pct
ABN.AS,ABN AMRO,Finance & Banking,29.11,26.167286888692118,10.0,7.0,16.7,"Progress on ABN AMRO share buyback programme 17 April - 23 April 2026 - ABN AMRO, Michiel Lap succeeds Tom de Swaan as Chair, Jean-Pierre Mustier appointed as member - ABN AMRO, Transcript : ABN AMRO Bank N.V. - Shareholder/Analyst Call - marketscreener.com",SELL,SPECULATIVE (short-term),75.32,EXIT_CURRENT,0.0,0.0,0,12.383674,69.86111414760515,16.4
RBI.VI,Raiffeisen Bank,Finance & Banking,43.88,30.90030150487337,5.0,15.0,23.6,"Raiffeisen Bank International (OTCMKTS:RAIFY) Shares Gap Up - Still a Buy? - MarketBeat, Net revenue after provisions of Raiffeisen Bank International AG – OTC:RAIFY - TradingView, Raiffeisen Bank International (0NXR) Receives a Rating Update from a Top Analyst - The Globe and Mail",SELL,SPECULATIVE (short-term),106.66,EXIT_CURRENT,0.0,0.0,0,11.659686,74.06224658093771,-6.4
EBS.VI,Erste Group,Finance & Banking,99.75,44.35563610123719,10.0,23.0,25.4,"Erste Group Bank AG (OTCMKTS:EBKDY) Sees Significant Drop in Short Interest - MarketBeat, Full Year 2025 Erste Group Bank AG Earnings Call Transcript - GuruFocus, Erste Group Offers Tailored Financing Solutions Across Countries Using FICO AI - FICO",SELL,SPECULATIVE (short-term),67.36,EXIT_CURRENT,0.0,0.0,0,12.597088,61.86534312472603,9.8
GS,Goldman Sachs,Finance & Banking,858.25,35.84181004390074,5.0,23.0,11.4,"Goldman Sachs says K-shaped economy has been exaggerated, will bite in 2026 - Fortune, Goldman Sachs leads record renminbi borrowing by US banks - Financial Times, Former Goldman Sachs CEO says he ‘smells’ a 2008-style crisis brewing — could your 401(k) get caught in the crossfire? - Yahoo Finance",SELL,SPECULATIVE (short-term),73.33,EXIT_CURRENT,0.0,0.0,0,17.1144,67.97823997045968,9.1
MS,Morgan Stanley,Finance & Banking,174.14,23.48495752365188,10.0,7.0,5.9,"Morgan Stanley resets gold price target for rest of 2026 - thestreet.com, Morgan Stanley BTC risk factors: you can’t say you weren’t warned - CoinGeek, AI is going to change the video game industry. Morgan Stanley says these 4 stocks will be winners - CNBC",SELL,SPECULATIVE (short-term),66.91,EXIT_CURRENT,0.0,0.0,0,17.30163,76.96743833858855,14.1
BLK,BlackRock,Finance & Banking,967.56,19.12177356891292,10.0,15.0,-3.5,"Meet the Unstoppable BlackRock ETF Obliterating the S&P 500, the Nasdaq-100, and the Dow Jones Right Now - The Motley Fool, How To Build A $7,000/Mo Income Using BlackRock's 8% Yielding 32 CEFs (NYSEARCA:SPY) - Seeking Alpha, BlackRock says investors need to look beyond the 60/40. Here’s how it is diversifying portfolios right now - CNBC",SELL,SPECULATIVE (short-term),16.25,EXIT_CURRENT,0.0,0.0,0,26.709862,70.88049566888519,29.7
KBE,KBW Bank ETF,Finance & Banking,58.8,34.973392488436005,0.0,23.0,7.9,"Should You Invest in the Invesco KBW Bank ETF (KBWB)? - MSN, Should You Invest in the Invesco KBW Bank ETF (KBWB)? - Yahoo Finance, Best Bank ETFs for 2026 and How to Invest - The Motley Fool",SELL,SPECULATIVE (short-term),28.23,EXIT_CURRENT,0.0,0.0,0,13.535481,65.56213509263846,0.0
ALV.DE,Allianz,Insurance,388.0,42.35639242455492,10.0,15.0,9.4,"Jio Financial Services and Allianz to form 50:50 primary insurance joint venture - Allianz.com, Allianz Amphitheater kicks off second season of live music - WWBT, Allianz: Savers Worry More About Finances Than Dying - planadviser",SELL,SPECULATIVE (short-term),19.7,EXIT_CURRENT,0.0,0.0,0,14.266618,75.44302604344927,3.0
MUV2.DE,Munich Re,Insurance,551.8,56.53069179691724,10.0,23.0,14.1,"Global Cyber Risk and Insurance Survey 2026 - munichre.com, 120 years after the great quake: San Francisco remains at serious risk - munichre.com, Allianz Re hires Dr. Jonas Haug from Munich Re as Global Head of Group Ceded Reinsurance - Reinsurance News",HOLD,SPECULATIVE (short-term),-9.33,EXIT_STOP,0.0,0.0,0,12.068746,56.07142428962086,5.5
HNR1.DE,Hannover Re,Insurance,272.0,59.55789496377471,10.0,23.0,26.2,"Schroders, Hannover Re close first live tokenized reinsurance deal - Insurance Business, Schroders Capital & Hannover Re integrate tokenisation capability into ILS platform - Artemis.bm, Schroders Capital and Hannover Re introduce tokenised infrastructure for ILS investments - Reinsurance News",HOLD,RETIREMENT (20yr+),-8.44,EXIT_STOP,0.0,0.0,0,12.712329,54.26359156578907,6.5
SREN.SW,Swiss Re,Insurance,118.89,57.12670764884718,10.0,15.0,8.5,"Transamerica partners with Swiss Re to upgrade life claims - Coverager, Swiss Re targets $250m US named storm retro with Matterhorn Re 2026-2 cat bond - Artemis.bm, Swiss Re CEO bets on AI for productivity gains 'not seen in decades' - Insurance Business",HOLD,SPECULATIVE (short-term),3.35,EXIT_CURRENT,0.0,0.0,0,10.896071,63.09375841030689,8.8
ZURN.SW,Zurich Insurance,Insurance,507.22,53.76775742229438,5.0,23.0,23.1,"Beazley shareholders approve Zurich's $10.9 billion cash takeover - Reuters, Zurich Insurance defeats mesothelioma claim as claimant's old memories crumble - Insurance Business, Beazley shareholders approve Zurich Insurance acquisition - Investing.com",HOLD,BUSINESS COLLATERAL (10yr),6.93,EXIT_CURRENT,0.0,0.0,0,15.242718,56.17599977698745,11.3
CS.PA,AXA,Insurance,41.03,41.939268179238546,10.0,23.0,15.8,"More energy executives are seeing insurers as strategic partners - AXA XL - Insurance Business, Full Year 2025 Earnings - AXA.com, AXA Travel Insurance Review: Is it Worth The Cost? - NerdWallet",SELL,SPECULATIVE (short-term),10.23,EXIT_CURRENT,0.0,0.0,0,12.423977,55.50849135670163,12.3
G.MI,Generali,Insurance,37.89,27.884468927985168,10.0,7.0,23.5,"MPS would only sell Generali stake under a government‑approved plan, source says - Reuters, Generali tightens link between solvency, pay and shareholder cash returns - Insurance Business, MPS chief considers €7.4bn Generali stake sale - Financial Times",SELL,SPECULATIVE (short-term),29.95,EXIT_CURRENT,0.0,0.0,0,14.055762,71.13821547947,-2.5
BRK-B,Berkshire Hathaway B,Insurance,434.56,17.735077144568386,5.0,8.0,-1.1,"Berkshire Hathaway B (BRK.B) Gains As Market Dips: What You Should Know - Yahoo Finance, Warren Buffett Found Plenty of Stock Buys Over the Years. Right Now His Company Looks Like One. - Barron's, Berkshire Hathaway Is Selling Down These 4 Positions. Here's What That Means for Investors - 24/7 Wall St.",SELL,SPECULATIVE (short-term),-9.47,EXIT_STOP,0.0,0.0,0,15.200741,40.621685957703505,20.6
CB,Chubb,Insurance,301.96,35.71780591086956,5.0,22.0,14.9,"Chubb Says U.S. Hormuz Insurance Backstop Stalled as Military Convoys Fail to Materialize - gCaptain, Chubb profit jumps; company curbs property business - businessinsurance.com, Chubb's earnings blew past the Street. Here's why the stock is falling - CNBC",SELL,SPECULATIVE (short-term),15.66,EXIT_CURRENT,0.0,0.0,0,12.738021,49.07319641534892,14.1
MKL,Markel,Insurance,1770.79,23.954329919071004,5.0,15.0,-4.2,"Markel Bell - ESPN, NFL Draft Results: Eagles pick Markel Bell at No. 68 - Bleeding Green Nation, 2026 NFL Draft: Miami Hurricanes OT Markel Bell Selected with the 68th Pick by the Philadelphia Eagles - State of The U",SELL,SPECULATIVE (short-term),7.81,EXIT_CURRENT,0.0,0.0,0,11.613375,50.99857989445496,16.9
NOVO-B.CO,Novo Nordisk,Healthcare / Pharma,240.69,51.363074923871636,10.0,15.0,25.5,"Novo Nordisk's diabetes pill cuts blood sugar in key trial in children - Reuters, Novo Nordisk Expands GLP-1 Reach With Pediatric Oral Semaglutide Data - Yahoo Finance, Novo Nordisk to Seek Approval for Pill to Treat Diabetes in Young Patients - WSJ",HOLD,BUSINESS COLLATERAL (10yr),,NO_WINDOW_ENTRY,0.0,0.0,0,10.881459,67.29184619315323,27.8
ROG.SW,Roche,Healthcare / Pharma,298.15,30.072112861083063,10.0,15.0,-19.7,"Despite data concerns, Roche’s oral SERD can still be largest product in company history: exec - Fierce Pharma, From debt to ‘acceptable’ prices: Roche CEO lists 3 reasons for sitting out Big Pharma M&A spree - Fierce Biotech, Europe risks falling further behind in medicine race, warns Roche CEO - Reuters",SELL,RETIREMENT (20yr+),25.03,EXIT_CURRENT,0.0,0.0,0,20.106049,53.98406277622354,22.4
NOVN.SW,Novartis,Healthcare / Pharma,105.28,28.514966649936333,10.0,8.0,22.1,"Novartis built a big business around delivering radioactive cancer treatments. Can a generic compete? - Endpoints News, Novartis narrows focus for anticoagulant after failure to best Eliquis in phase 3 trial - Fierce Biotech, Novartis launches ‘Sjöut for Sjögren’s campaign, teams with Carrie Ann Inaba - Fierce Pharma",SELL,SPECULATIVE (short-term),29.37,EXIT_CURRENT,0.0,0.0,0,20.654804,24.26867714668775,14.8
AZN.L,AstraZeneca,Healthcare / Pharma,12922.22,31.179078083474405,10.0,8.0,12.7,"Ultomiris demonstrated statistically significant and clinically meaningful reduction of proteinuria in adults with immunoglobulin A nephropathy in I CAN Phase III trial - AstraZeneca, Tozorakimab met primary endpoint in Phase III MIRANDA trial in patients with COPD - AstraZeneca, Germany risks missing out on new drugs, AstraZeneca CEO tells paper - Reuters",SELL,BUSINESS COLLATERAL (10yr),-8.22,EXIT_STOP,0.0,0.0,0,30.152893,24.81481481481481,26.1
SAN.PA,Sanofi,Healthcare / Pharma,80.08,33.71053422055269,0.0,23.0,42.8,"Sanofi MS drug gets positive review in Europe following FDA - statnews.com, Sanofi Posts Higher Sales Amid Leadership Transition - WSJ, Sanofi’s new CEO faces a reckoning on immunology-focused R&D strategy - Endpoints News",SELL,BUSINESS COLLATERAL (10yr),-7.18,EXIT_STOP,0.0,0.0,0,20.133993,38.677529346235126,21.6
BAYN.DE,Bayer,Healthcare / Pharma,38.5,19.41611196845663,0.0,15.0,-2.3,"Three Observations from Bayern Munich’s 2-0 win over Bayer Leverkusen - Bavarian Football Works, Seven years in, Bayer still confident on its big bet in cell and gene therapy. But is the wider world ready? - The Pharma Letter, Bayer Aktiengesellschaft (BAYRY) Shareholder/Analyst Call - Slideshow (OTCMKTS:BAYRY) 2026-04-24 - Seeking Alpha",SELL,SPECULATIVE (short-term),79.91,EXIT_CURRENT,0.0,0.0,0,8.576682,41.57858911756135,23.7
MRK.DE,Merck KGaA,Healthcare / Pharma,111.9,28.61287442035608,10.0,15.0,-5.5,"Merck KGaA acquires JSR chromatography business - Pharmaceutical Technology, Here's What We Like About Merck KGaA's (ETR:MRK) Upcoming Dividend - Yahoo Finance, Strategy, AI & Supply Chains: This Week in Healthcare - Healthcare Digital",SELL,SPECULATIVE (short-term),-8.28,EXIT_STOP,0.0,0.0,0,19.733334,53.86029066305317,26.2
TMO,Thermo Fisher,Healthcare / Pharma,434.92,8.601211767644914,5.0,8.0,-17.6,"Thermo Fisher says US academic demand to stay weak, flags inflation risks from Iran war - Reuters, Committee stocks on the move: United Rentals, Thermo Fisher, CBRE and American Express - CNBC, Thermo Fisher Scientific Reports First Quarter 2026 Results - Business Wire",SELL,SPECULATIVE (short-term),,NO_WINDOW_ENTRY,0.0,0.0,0,30.107162,43.72963344709093,47.1
DHR,Danaher,Healthcare / Pharma,164.12,18.516036015926336,5.0,15.0,14.1,"Danaher reaches $172.5 million settlement with shareholders over post-pandemic outlook - Reuters, Is Danaher’s (DHR) Euro Debt for Masimo a Smart Balance-Sheet Bet or Added Complexity? - simplywall.st, Danaher (NYSE:DHR) Cut to Hold at Wall Street Zen - MarketBeat",SELL,SPECULATIVE (short-term),-9.32,EXIT_CURRENT,0.0,0.0,0,39.526894,34.06900488660371,52.4
SRT3.DE,Sartorius Vz,Healthcare / Pharma,217.1,30.0,10.0,15.0,0.0,Sartorius vs Thermo Fisher Scientific - Comparably,SELL,SPECULATIVE (short-term),-14.99,EXIT_STOP,0.0,0.0,0,110.17777,52.63749264033205,21.2
LONN.SW,Lonza,Healthcare / Pharma,444.26,24.96933776884389,10.0,15.0,19.9,"Project Hope Foundation receives $50K donation from Lonza Capsugel - Greenville Journal, Is Lonza Group (SWX:LONN) Pricing Too High After Recent Share Price Swings? - Yahoo Finance, Banks Kick Off Talks on Lone Star’s €1.5 Billion Lonza Unit Debt - Bloomberg.com",SELL,SPECULATIVE (short-term),-11.57,EXIT_STOP,0.0,0.0,0,39.64588,36.764705149039855,51.6
STMN.SW,Straumann,Healthcare / Pharma,78.26,37.665831595652435,10.0,15.0,30.7,"Straumann Holding AG (OTCMKTS:SAUHY) Sees Significant Growth in Short Interest - MarketBeat, Assessing Straumann Holding (SWX:STMN) Valuation After Recent Weak Share Price Performance - Yahoo Finance, Janet Straumann Obituary and Online Memorial (2026) - Legacy obituary",SELL,SPECULATIVE (short-term),-6.29,EXIT_STOP,0.0,0.0,0,40.376682,53.96319238919372,35.8
GMAB,Genmab,Healthcare / Pharma,24.88,37.579461946143475,5.0,15.0,10.3,"Genmab A/S (GMAB) Rating Lifted by Goldman Sachs on Strong 2026 Catalyst Outlook - Yahoo Finance, Genmab: Multiple Binaries Could Alter The Thesis (NASDAQ:GMAB) - Seeking Alpha, Genmab gains as Goldman upgrades stock to Buy on increased pipeline confidence - Investing.com",SELL,SPECULATIVE (short-term),37.29,EXIT_CURRENT,0.0,0.0,0,17.753248,43.05994160623469,51.5
UCB.BR,UCB,Healthcare / Pharma,239.0,19.844457302242425,5.0,15.0,-0.6,"Acquisition of own shares - UCB, Neuro deals aplenty: UCB’s $1B+ takeover of Neurona the latest - BioWorld News, Digital detox: UC Berkeley students ditch phones for in-person connection - NBC Bay Area",SELL,BUSINESS COLLATERAL (10yr),53.15,EXIT_CURRENT,0.0,0.0,0,31.033625,30.534342075652887,19.1
IPN.PA,Ipsen,Healthcare / Pharma,163.0,34.30088173783088,5.0,23.0,25.2,"Strong Q1 2026 sales growth, marking a solid start to the year - Ipsen, Think your feedback is effective? Ipsen’s new AI tool will let you know - imd.org, Ipsen delivers strong sales in the first quarter of 2026 and confirms its full-year guidance - Yahoo Finance",SELL,BUSINESS COLLATERAL (10yr),61.66,EXIT_CURRENT,0.0,0.0,0,30.037664,43.44023673798405,-6.3
IHF,iShares Healthcare ETF,Healthcare / Pharma,43.19,15.742314057426798,0.0,15.0,3.0,"Should you invest in the iShares US Healthcare ETF (IYH)? - MSN, The Best Health Care ETFs to Buy - Kiplinger, Precision Trading with Ishares Genomics Immunology And Healthcare Etf (IDNA) Risk Zones - Stock Traders Daily",SELL,SPECULATIVE (short-term),-6.86,EXIT_STOP,0.0,0.0,0,22.085499,77.67581279532527,0.0
VIE.PA,Veolia,Water & Environment,35.56,17.92937462219492,5.0,15.0,11.7,"Draw Reveal: Veolia Atlanta Pickleball Championships - PPA Tour, Veolia Environnement: Combined Shareholders’ General Meeting, April 23, 2026 - Business Wire, ‘More room for prices to move up’ - Plastics News",SELL,SPECULATIVE (short-term),20.06,EXIT_CURRENT,0.0,0.0,0,20.864706,75.24045934176175,7.6
XYL,Xylem,Water & Environment,112.46,16.758505376053606,10.0,15.0,-13.0,"Xylem : 2025 Sustainability Report - marketscreener.com, Xylem Announces Participation at Upcoming Investor Conferences - Business Wire, Xylem Inc. celebrates its one-year anniversary as a leading provider of water equipment and applicat - Yahoo",SELL,SPECULATIVE (short-term),6.2,EXIT_CURRENT,0.0,0.0,0,30.882353,43.65374112064258,36.9
PNR,Pentair,Water & Environment,84.95,28.7386459763989,5.0,15.0,15.0,"Pentair PLC stock outperforms competitors on strong trading day - MarketWatch, Zacks Research Has Positive Outlook for Pentair Q2 Earnings - MarketBeat, Pentair Completes $1.6B Ice Maker Acquisition - Modern Distribution Management",SELL,SPECULATIVE (short-term),7.32,EXIT_CURRENT,0.0,0.0,0,23.1972,68.6544288134291,29.5
WTS,Watts Water,Water & Environment,278.9,35.815218036998395,5.0,23.0,11.3,"Does Watts' New Carbon Goal Recast Its Sustainability Edge in the Investment Narrative for WTS? - simplywall.st, Watts Water Technologies Named to USA Today America’s Climate Leaders List for Fourth Consecutive Year - Yahoo Finance, Watts Water Technologies, Inc. $WTS Shares Acquired by M&T Bank Corp - MarketBeat",SELL,SPECULATIVE (short-term),52.89,EXIT_CURRENT,0.0,0.0,0,29.38053,61.57873726814036,19.6
ECL,Ecolab,Water & Environment,249.53,39.65036253251498,10.0,22.0,10.6,"Ecolab Inc. (ECL): On the Cusp of Breakout Growth on CoolIT Systems Purchase - Yahoo Finance, Siemens and Ecolab Partner to Help Industry Reduce Greenhouse Gas Emissions, Improve Production - Siemens, Ecolab Unleashes Water Intelligence to Drive Growth in the AI Era - Business Wire",SELL,SPECULATIVE (short-term),13.46,EXIT_CURRENT,0.0,0.0,0,37.707417,52.831479729079454,27.8
GLUG.L,L&G Clean Water ETF,Water & Environment,19.49,28.67210525275933,0.0,23.0,22.7,"GLUG Stock Fund Price and Chart — EURONEXT:GLUG - TradingView, Fund Overview: L&G Clean Water UCITS ETF - ETF Stream, It's World Water Day - How Do I Invest? - Morningstar",SELL,SPECULATIVE (short-term),21.13,EXIT_CURRENT,0.0,0.0,0,22.899567,57.0916952814211,0.0
PHO,Invesco Water ETF,Water & Environment,64.2,24.576926745475564,0.0,23.0,6.3,"Should You Invest in the Invesco Water Resources ETF (PHO)? - Yahoo Finance, Is Invesco Water Resources ETF (PHO) a strong ETF right now? - MSN, Is Invesco Global Water ETF (PIO) a Strong ETF Right Now? - Yahoo Finance",SELL,SPECULATIVE (short-term),11.15,EXIT_CURRENT,0.0,0.0,0,24.621714,61.15816027991714,0.0
YAR.OL,Yara International,Agriculture / Chemicals,497.22,55.29224984533903,5.0,23.0,29.2,"Yara International ASA 2026 Q1 - Results - Earnings Call Presentation (OTCMKTS:YARIY) 2026-04-25 - Seeking Alpha, Yara International ASA (YARIY) Q1 2026 Earnings Call Highlights: - GuruFocus, Yara Boosts Profit as Iran War Sends Fertilizer Prices Soaring - Bloomberg.com",HOLD,BUSINESS COLLATERAL (10yr),74.5,EXIT_CURRENT,0.0,0.0,0,10.455807,44.949499620071926,3.5
NTR.TO,Nutrien,Agriculture / Chemicals,90.61,50.76538876444154,10.0,22.0,15.1,"When the Final Buzzer Sounds: A WHL Journey into Agriculture and Nutrien - Nutrien, How Investors May Respond To Nutrien (TSX:NTR) Leveraging Tight Fertilizer Markets And Brazil Expansion - simplywall.st, Assessing Nutrien (TSX:NTR) Valuation After Recent Share Price Momentum - Yahoo Finance",HOLD,SPECULATIVE (short-term),42.55,EXIT_CURRENT,0.0,0.0,0,15.345794,34.53060850805163,15.8
MOS,Mosaic,Agriculture / Chemicals,22.22,31.813453854994954,10.0,15.0,7.3,"Sousen Saddik Builds Community as MOSAIC’s First SWANA Cultural Programmer | SJSU NewsCenter | SJSU - SJSU Blogs, An Agricultural Mosaic in Taiwan - NASA Science (.gov), Avesi Partners-backed Mosaic Consulting Group Launches Dedicated SAP Practice - PR Newswire",SELL,SPECULATIVE (short-term),-4.3,EXIT_CURRENT,0.0,0.0,0,14.402941,28.47341113440139,38.6
CF,CF Industries,Agriculture / Chemicals,111.97,46.537395270577385,5.0,23.0,14.1,"CF Industries slides 3.7% as fertilizer “risk premium” cools ahead of Q1 results - Quiver Quantitative, PepsiCo & CF Industries Low-Carbon Fertilizer Deal - Fuel Cells Works, CF Industries Holdings Inc. stock underperforms Friday when compared to competitors - MarketWatch",SELL,SPECULATIVE (short-term),63.66,EXIT_CURRENT,0.0,0.0,0,13.162765,41.271499500054006,5.4
ICL,ICL Group,Agriculture / Chemicals,4.8,19.614701654763635,0.0,23.0,6.5,"ICL Announces First Quarter 2026 Earnings Call - Business Wire, Nadav Turner Net Worth (2026) - GuruFocus, ICL Group Ltd (ICL) Doubling Down on India’s Fertilizer Market - Yahoo Finance",SELL,SPECULATIVE (short-term),-10.56,EXIT_STOP,0.0,0.0,0,29.055555,45.65215025145395,19.4
BAS.DE,BASF,Agriculture / Chemicals,54.32,24.988878197043107,0.0,15.0,20.0,"BASF invites doctoral students and postdocs to apply for 2026 North American Research Forum - BASF, BASF faces investor challenge over climate lobbying ahead of AGM - Investment & Pensions Europe, Basf (BASFY) Projected to Post Earnings on Thursday - MarketBeat",SELL,SPECULATIVE (short-term),28.32,EXIT_CURRENT,0.0,0.0,0,33.38125,70.4600590493089,-4.9
LXS.DE,Lanxess,Agriculture / Chemicals,18.06,21.78711122833479,5.0,15.0,-12.9,"A case for coatings: Lanxess launches, highlights 5 industry solutions - Rubber News, LANXESS Aktiengesellschaft: Release according to Article 40, Section 1 of the WpHG [the German Securities Trading Act] with the objective of Europe-wide distribution - TradingView, Update on ENVALIOR Stake - Lanxess",SELL,SPECULATIVE (short-term),-10.25,EXIT_STOP,0.0,0.0,0,58.400806,51.910824833539905,0.0
CTVA,Corteva,Agriculture / Chemicals,73.89,36.56862682663148,10.0,15.0,26.3,"As Corteva seed operation marks Pioneer roots, Iowa bids for new HQ - The Des Moines Register, Pioneer Celebrates a Century of Innovation, Delivering for Farmers - PR Newswire, Corteva (CTVA) Valuation Check As Shares Trade At A Modest Discount To Fair Value Estimates - Yahoo Finance",SELL,SPECULATIVE (short-term),35.78,EXIT_CURRENT,0.0,0.0,0,45.842857,22.76628130661331,15.7
FMC,FMC Corporation,Agriculture / Chemicals,13.78,34.434222932905605,0.0,30.0,-2.3,"ETFs Investing in FMC Corporation Stocks - TradingView, BlackRock (NYSE: BLK) holds 15.19M shares, 12.1% of FMC - Stock Titan, FMC Corporation most undervalued among US fertilizer and chemical stocks - MSN",SELL,SPECULATIVE (short-term),-14.23,EXIT_STOP,0.0,0.0,0,7.203944,32.9927162984534,25.5
ADM,Archer-Daniels-Midland,Agriculture / Chemicals,64.1,39.561311053125245,0.0,30.0,18.2,"Archer Daniels Midland (ADM) stock sinks as market gains: What you should know - MSN, Archer-Daniels-Midland Taps Dairy Blends Growth As Valuation Question Lingers - Yahoo Finance, Archer Daniels Midland Co. stock outperforms competitors despite losses on the day - MarketWatch",SELL,SPECULATIVE (short-term),56.2,EXIT_CURRENT,0.0,0.0,0,31.004484,35.758420876799605,2.5
BG,Bunge Global,Agriculture / Chemicals,115.65,31.052428178504783,10.0,23.0,12.2,"Bunge Global S.A. stock underperforms Friday when compared to competitors - MarketWatch, Is It Time To Reassess Bunge Global (BG) After The Viterra Merger Story? - simplywall.st, Bunge Global (BG) Expected to Beat Earnings Estimates: Should You Buy? - Yahoo Finance",SELL,SPECULATIVE (short-term),68.6,EXIT_CURRENT,0.0,0.0,0,25.218624,43.18442473833866,16.7
DE,Deere & Company,Agriculture / Chemicals,520.96,22.074738053609607,10.0,8.0,-3.7,"Calamos Advisors LLC Has $23.57 Million Holdings in Deere & Company $DE - MarketBeat, Deere slides 3.1% as investors refocus on soft ag-equipment demand and tariff/legal overhangs - Quiver Quantitative, How John Deere Beat the Great Depression With the Model A and B - Successful Farming",SELL,SPECULATIVE (short-term),24.0,EXIT_CURRENT,0.0,0.0,0,33.481377,46.058875832591724,27.7
AGCO,AGCO Corporation,Agriculture / Chemicals,107.53,40.18093178793904,5.0,7.0,12.7,"AGCO (NYSE: AGCO) investors approve directors, pay and KPMG but reject special-meeting bid - Stock Titan, AGCO shareholders elect board members and vote on key proposals at annual meeting - Investing.com, AGCO Announces Dividend Increase - PR Newswire",SELL,SPECULATIVE (short-term),13.85,EXIT_CURRENT,0.0,0.0,0,12.437436,52.91095398272725,19.3
CNH,CNH Industrial,Agriculture / Chemicals,9.49,19.85645955614402,10.0,8.0,-12.6,"CNH Industrial (CNH) to Release Earnings on Thursday - MarketBeat, Pricing of CNH Industrial Capital LLC $500 million notes - CNH Newsroom, CNH Industrial N.V. Reports Fourth Quarter and Full Year 2025 Results - CNH Newsroom",SELL,SPECULATIVE (short-term),-14.18,EXIT_STOP,0.0,0.0,0,25.609756,42.682935339150376,46.2
MOO,MOO Agriculture ETF,Agriculture / Chemicals,76.06,25.55337967351248,0.0,15.0,2.2,"Should You Invest in the VanEck Agribusiness ETF (MOO)? - Eastern Progress, Should You Invest in the VanEck Agribusiness ETF (MOO)? - Yahoo Finance, MOO: The Hype For Agribusiness Returns (NYSEARCA:MOO) - Seeking Alpha",SELL,SPECULATIVE (short-term),29.05,EXIT_CURRENT,0.0,0.0,0,19.349854,29.403174363439234,0.0
HEI.DE,Heidelberg Materials,Agriculture / Chemicals,185.95,30.318229645487463,5.0,15.0,21.3,"Heidelberg Materials doubles stake in Turkish cement producer, gains majority control - S&P Global, Heidelberg Materials Gains Majority Control of Akcansa in Turkey | 2026 - News and Statistics - IndexBox, Heidelberg Materials profit plunges 57% on raw material costs, steep competition - The Business Standard",SELL,SPECULATIVE (short-term),18.87,EXIT_CURRENT,0.0,0.0,0,16.967798,57.58122693965778,21.4
VNA.DE,Vonovia,Real Estate (REIT),22.96,41.26886677742637,10.0,22.0,17.1,"Vonovia (ETR:VNA) Trading Down 1.7% - Time to Sell? - MarketBeat, Vonovia Stock: Compelling Valuation With Attractive Double-Digit Total Return Potential - Seeking Alpha, DE000A3MP4U9 Bond Analysis — Key Metrics - TradingView",SELL,SPECULATIVE (short-term),-8.44,EXIT_STOP,0.0,0.0,0,7.343653,55.91397320194361,47.4
LEG.DE,LEG Immobilien,Real Estate (REIT),60.25,45.292413379137514,5.0,23.0,9.2,"A3E5VK Bond Coupon Analysis — Rate & Payments - TradingView, LEG Immobilien (OTCMKTS:LEGIF) Shares Gap Up - Here's What Happened - MarketBeat, J.P. Morgan Maintains LEG IMMOBILIEN SE(LEGIF.US) With Buy Rating, Cuts Target Price to $104.93 - 富途牛牛",SELL,SPECULATIVE (short-term),-10.06,EXIT_STOP,0.0,0.0,0,3.6390533,60.16597891311196,38.6
TEG.DE,TAG Immobilien,Real Estate (REIT),15.04,25.76410966179014,5.0,23.0,11.1,"TAG Immobilien upgraded by Barclays on Polish growth, stronger earnings outlook - Investing.com, TAG Immobilien AG: Release according to Article 40, Section 1 of the WpHG [the German Securities Trading Act] with the objective of Europe-wide distribution - TradingView, TAG Immobilien: Target upgrade by 10.3% - marketscreener.com",SELL,SPECULATIVE (short-term),16.77,EXIT_CURRENT,0.0,0.0,0,30.588236,60.56700346763752,24.9
URW.PA,Unibail-Rodamco,Real Estate (REIT),103.95,42.380832144991,10.0,15.0,9.5,"UNIBAIL-RODAMCO-WESTFIELD Q1-2026 TRADING UPDATE - GlobeNewswire, Unibail-Rodamco-Westfield: No slowdown in consumption - marketscreener.com, Unibail-Rodamco-Westfield Proportionate Total Turnover Eur 908.2 Mln - TradingView",SELL,SPECULATIVE (short-term),50.73,EXIT_CURRENT,0.0,0.0,0,12.029817,68.9702843651123,10.2
LI.PA,Klepierre,Real Estate (REIT),34.82,35.84060097299355,10.0,23.0,-8.6,"KLÉPIERRE: INFORMATION REGARDING THE TOTAL VOTING RIGHTS AND SHARES OF KLÉPIERRE SA AS OF MARCH 31, 2026 - Yahoo Finance, Simon Property Group Announces David Simon's Resignation from Klépierre Supervisory Board - PR Newswire, KLÉPIERRE ANNOUNCES CHANGES TO ITS SUPERVISORY BOARD - GlobeNewswire",SELL,SPECULATIVE (short-term),19.49,EXIT_CURRENT,0.0,0.0,0,7.7444935,67.973800803329,3.3
SGRO.L,Segro,Real Estate (REIT),656.48,37.23970655538645,5.0,23.0,17.0,"News | Segro says Middle East conflict is yet to impact strong leasing activity - CoStar, Segro Reports Q1 Total New Headline Rent Signed of £23 Million - TradingView, SEGRO (OTCMKTS:SEGXF) Shares Gap Up - Should You Buy? - MarketBeat",SELL,SPECULATIVE (short-term),-9.74,EXIT_STOP,0.0,0.0,0,17.541464,64.79751904260299,30.0
